UTC Time,Latitude,Longitude,Altitude(m),Speed(m/s),Vx(m/s),Vy(m/s),Vz(m/s),Satellites Used
2026-03-22 06:50:38,32.16332494,34.80602424,56.104,2.071,-0.667,1.937,0.309,8
2026-03-22 06:50:39,32.16323142,34.80614508,57.831,7.177,-0.709,6.5,-2.959,8
2026-03-22 06:50:40,32.16315249,34.80607893,67.328,7.528,5.17,4.75,-2.717,8
2026-03-22 06:50:41,32.16308636,34.80594632,71.802,9.067,8.484,0.498,-3.16,8
2026-03-22 06:50:42,32.16288728,34.80600711,30.865,18.721,-3.741,-3.047,-18.088,9
2026-03-22 06:50:43,32.16292195,34.8059498,79.518,13.015,11.845,5.333,0.809,9
2026-03-22 06:50:46,32.16256713,34.80577687,70.27,11.082,9.784,2.412,-4.612,9
2026-03-22 06:50:47,32.16243208,34.80565523,49.132,14.165,5.231,-4.587,-12.339,8
2026-03-22 06:50:48,32.1621968,34.80567883,68.896,18.177,12.687,4.97,-12.03,9
2026-03-22 06:50:49,32.16213266,34.80557341,42.417,16.363,3.764,-4.537,-15.264,8
2026-03-22 06:50:50,32.16198584,34.80561257,64.535,15.17,10.411,4.745,-9.962,8
2026-03-22 06:50:51,32.16163187,34.80589679,83.285,28.002,12.201,20.047,-15.277,8
2026-03-22 06:50:52,32.16180683,34.80537987,73.085,15.536,12.226,-8.316,-4.768,6
2026-03-22 06:50:53,32.16161903,34.80551597,67.653,12.874,6.535,0.708,-11.069,7
2026-03-22 06:50:54,32.16150953,34.80534947,65.225,14.869,8.954,-3.727,-11.27,7
2026-03-22 06:50:55,32.16138414,34.80541159,71.519,13.299,8.216,2.595,-10.13,6
2026-03-22 06:50:56,32.16117332,34.80530285,70.741,18.04,11.142,0.879,-14.16,5
2026-03-22 06:50:57,32.16110592,34.80526558,59.98,14.638,5.803,-1.799,-13.318,5
2026-03-22 06:50:58,32.16103213,34.80515838,72.007,13.418,10.565,-1.082,-8.201,7
2026-03-22 06:50:59,32.16078209,34.80516163,84.795,19.43,14.672,5.293,-11.587,8
2026-03-22 06:51:00,32.16069426,34.80509809,60.599,16.399,5.147,-2.286,-15.402,7
2026-03-22 06:51:01,32.16057201,34.80490571,62.76,17.624,10.202,-5.266,-13.371,7
2026-03-22 06:51:02,32.16032423,34.80523143,76.831,20.864,7.822,12.99,-14.331,9
2026-03-22 06:51:03,32.1602083,34.80507203,92.795,19.156,14.812,7.503,-9.553,8
2026-03-22 06:51:04,32.16017417,34.80482462,60.628,17.52,5.934,-8.92,-13.862,7
2026-03-22 06:51:05,32.16004842,34.80470882,70.412,16.566,11.213,-5.354,-10.956,7
2026-03-22 06:51:06,32.1599859,34.80453863,69.132,16.532,11.249,-7.89,-9.194,7
2026-03-22 06:51:07,32.15982316,34.80447855,73.236,16.761,12.339,-3.609,-10.754,6
2026-03-22 06:51:08,32.15967659,34.80440765,73.804,16.958,11.93,-2.277,-11.835,5
2026-03-22 06:51:09,32.15946388,34.8043423,75.638,19.755,13.199,-0.17,-14.698,6
2026-03-22 06:51:10,32.15944597,34.80410557,85.819,18.527,16.196,-5.227,-7.324,6
2026-03-22 06:51:11,32.15922594,34.80417637,76.312,17.66,9.815,0.185,-14.681,4
2026-03-22 06:51:12,32.15892933,34.80412548,20.618,32.968,-2.751,-8.234,-31.804,5
2026-03-22 06:51:13,32.1589964,34.8040139,69.072,14.356,12.925,0.064,-6.248,6
2026-03-22 06:51:14,32.15887719,34.8040026,74.397,13.953,11.79,2.324,-7.091,5
2026-03-22 06:51:15,32.15875541,34.80389929,65.286,14.246,9.127,-1.926,-10.768,5
2026-03-22 06:51:16,32.15857353,34.80381582,65.949,17.172,10.984,-1.163,-13.149,4
2026-03-22 06:51:17,32.15842069,34.80372179,51.733,18.816,7.626,-4.299,-16.655,4
2026-03-22 06:51:18,32.15834631,34.80387381,36.965,15.991,-1.363,0.278,-15.93,4
2026-03-22 06:51:19,32.15823827,34.803631,65.332,16.271,14.394,-0.417,-7.576,5
2026-03-22 06:51:20,32.15816113,34.80350771,85.696,18.73,18.449,0.905,-3.107,6
2026-03-22 06:51:21,32.15800353,34.80353957,77.411,14.81,11.135,2.053,-9.546,6
2026-03-22 06:51:22,32.15794827,34.80340681,98.493,16.915,16.473,1.937,-3.314,5
2026-03-22 06:51:23,32.15779813,34.80328802,80.854,15.936,10.448,-3.904,-11.382,5
2026-03-22 06:51:24,32.15760316,34.80321239,48.868,22.694,2.783,-8.241,-20.961,4
2026-03-22 06:51:25,32.15755553,34.8031367,74.929,14.556,11.47,-1.61,-8.816,5
2026-03-22 06:51:26,32.1574474,34.80303885,70.632,14.648,9.891,-3.372,-10.265,5
2026-03-22 06:51:28,32.15710673,34.8028496,93.326,17.642,14.429,-0.466,-10.14,5
2026-03-22 06:51:29,32.157019,34.80292392,78.676,13.351,4.684,0.373,-12.497,5
2026-03-22 06:51:30,32.15680413,34.80277388,86.073,18.606,12.264,-0.1,-13.992,5
2026-03-22 06:51:31,32.1567103,34.8028444,69.135,15.803,2.949,0.116,-15.525,6
2026-03-22 06:51:33,32.15642411,34.80269449,64.035,0.0,0.0,0.0,0.0,4
2026-03-22 06:51:34,32.15642988,34.8022611,102.959,22.581,20.045,-5.983,8.503,6
2026-03-22 06:51:35,32.15620204,34.80255309,50.647,15.319,-4.391,-1.584,-14.591,7
2026-03-22 06:51:36,32.15617794,34.80241173,56.49,9.597,2.502,-3.876,-8.416,8
2026-03-22 06:51:37,32.15601417,34.80239985,39.099,15.391,0.096,-3.848,-14.901,7
2026-03-22 06:51:38,32.15594292,34.80225702,60.443,12.726,10.45,-1.649,-7.073,5
2026-03-22 06:51:39,32.15580087,34.80224757,54.942,13.228,7.697,-0.432,-10.749,5
2026-03-22 06:51:40,32.15571287,34.80214315,59.368,13.262,9.804,-1.453,-8.812,5
2026-03-22 06:51:41,32.15562245,34.80217366,61.026,11.284,7.439,1.612,-8.329,5
2026-03-22 06:51:42,32.15558691,34.80206247,43.459,11.732,2.662,-5.394,-10.072,4
2026-03-22 06:51:43,32.15556,34.80205643,58.017,7.44,6.297,-0.247,-3.954,5
2026-03-22 06:51:44,32.15548446,34.80202226,49.447,8.112,3.595,-1.846,-7.034,5
2026-03-22 06:51:45,32.15550996,34.80193807,76.986,11.503,11.134,1.263,2.6,5
2026-03-22 06:51:47,32.15542426,34.80199798,35.172,4.952,1.052,-1.777,-4.5,4
2026-03-22 06:51:48,32.15548007,34.80195876,43.038,3.178,2.581,-1.513,1.07,5
2026-03-22 06:51:49,32.15554073,34.80201544,53.174,5.799,1.971,1.99,5.078,5
2026-03-22 06:51:50,32.15547891,34.80199914,49.55,1.91,1.724,0.821,-0.046,5
2026-03-22 06:51:51,32.15548894,34.80200913,66.915,7.893,5.453,4.023,4.046,6
2026-03-22 06:51:52,32.15549812,34.80200637,42.626,4.991,-3.6,-2.489,-2.399,7
2026-03-22 06:51:53,32.15550837,34.80199405,43.917,2.594,-1.735,-1.764,-0.779,5
2026-03-22 06:51:54,32.15544234,34.80195707,57.499,4.988,4.812,1.31,-0.056,6
2026-03-22 06:51:55,32.15550126,34.80196357,47.107,2.224,-1.284,-1.815,-0.033,6
2026-03-22 06:51:56,32.15550784,34.80199159,57.503,3.282,1.389,1.7,2.44,6
2026-03-22 06:51:57,32.15551201,34.80203247,54.664,2.168,-0.917,1.682,1.016,6
2026-03-22 06:51:58,32.15551787,34.80200859,56.337,1.331,0.316,0.514,1.186,6
2026-03-22 06:51:59,32.15540699,34.80201003,56.405,4.549,2.327,1.86,-3.438,6
2026-03-22 06:52:00,32.15552631,34.8020296,83.072,11.411,6.077,5.269,8.095,6
2026-03-22 06:52:01,32.15545216,34.80205767,63.021,2.713,-1.097,1.155,-2.196,6
2026-03-22 06:52:02,32.15548037,34.80207508,66.703,1.741,-0.556,1.564,0.526,5
2026-03-22 06:52:03,32.15544834,34.80195109,35.176,12.84,-5.809,-8.565,-7.599,5
2026-03-22 06:52:05,32.15565122,34.80214491,57.012,4.969,-4.503,-1.393,1.574,5
2026-03-22 06:52:06,32.15559834,34.80208388,67.897,2.956,2.665,0.09,1.276,7
2026-03-22 06:52:29,32.15529762,34.80213303,95.268,2.263,2.137,0.526,0.528,6
2026-03-22 06:52:30,32.15520977,34.80226198,63.839,12.911,-8.532,-0.58,-9.673,7
2026-03-22 06:52:31,32.1552358,34.80227867,88.901,4.793,0.986,4.663,0.509,8
2026-03-22 06:52:32,32.15497846,34.80241811,53.6,18.742,-7.239,3.762,-16.873,8
2026-03-22 06:52:33,32.1550356,34.8025379,60.403,11.08,-6.139,6.514,-6.53,8
2026-03-22 06:52:34,32.15503099,34.80270533,54.528,13.074,-8.834,8.023,-5.342,8
2026-03-22 06:52:35,32.15491122,34.80283594,54.492,14.236,-5.802,10.467,-7.71,8
2026-03-22 06:52:36,32.1548462,34.80294,68.897,13.767,-0.456,13.165,-4.001,5
2026-03-22 06:52:38,32.15456839,34.80328302,97.767,18.645,2.739,17.875,-4.544,4
2026-03-22 06:52:44,32.15451573,34.80385105,56.793,13.417,-2.124,12.456,-4.51,4
2026-03-22 06:52:52,32.15421992,34.80510686,78.27,0.0,0.0,0.0,0.0,7
2026-03-22 06:52:53,32.15426202,34.80528971,59.681,10.314,-9.923,1.505,-2.376,6
2026-03-22 06:52:54,32.15424488,34.80535723,103.133,14.552,5.007,11.625,7.181,7
2026-03-22 06:52:55,32.15403584,34.80552376,87.148,13.78,-0.976,11.862,-6.945,7
2026-03-22 06:52:56,32.15394576,34.80556621,88.817,12.314,0.71,9.968,-7.194,7
2026-03-22 06:52:57,32.15389711,34.80573708,85.177,13.6,-3.323,11.227,-6.918,9
2026-03-22 06:52:58,32.15376417,34.80590518,71.034,17.814,-6.97,11.002,-12.154,9
2026-03-22 06:52:59,32.15375792,34.80594332,80.539,11.379,-2.24,9.704,-5.504,7
2026-03-22 06:53:00,32.15368608,34.80603652,74.095,11.812,-3.751,8.433,-7.372,8
2026-03-22 06:53:01,32.15351836,34.80618771,69.564,16.515,-3.516,11.128,-11.686,9
2026-03-22 06:53:02,32.15344733,34.80621981,88.236,14.018,3.768,12.238,-5.704,8
2026-03-22 06:53:03,32.1533893,34.80624966,59.98,13.19,-5.114,3.588,-11.617,8
2026-03-22 06:53:04,32.15323846,34.80619147,64.053,12.391,2.241,3.169,-11.768,8
2026-03-22 06:53:05,32.15307401,34.8062849,46.012,17.615,-2.497,3.525,-17.077,7
2026-03-22 06:53:06,32.15287889,34.80602837,57.788,18.727,11.083,-0.928,-15.066,8
2026-03-22 06:53:07,32.15277252,34.80598506,70.417,16.853,13.156,1.976,-10.346,7
2026-03-22 06:53:08,32.15263737,34.8059858,53.99,15.925,5.93,-0.146,-14.78,8
2026-03-22 06:53:09,32.15268108,34.80598339,79.287,10.793,9.797,4.139,-1.841,8
2026-03-22 06:53:10,32.15244156,34.80587079,64.575,15.933,8.855,-0.622,-13.231,9
2026-03-22 06:53:11,32.15232803,34.80569725,68.166,17.127,12.25,-3.526,-11.438,8
2026-03-22 06:53:12,32.15217777,34.80567753,76.407,16.877,12.978,0.891,-10.751,7
2026-03-22 06:53:13,32.15197913,34.80563425,60.023,19.199,8.013,-1.297,-17.398,5
2026-03-22 06:53:14,32.15181758,34.805628,92.859,21.062,17.205,7.552,-9.516,5
2026-03-22 06:53:15,32.15160315,34.80547171,96.659,23.152,18.902,3.312,-12.953,4
2026-03-22 06:53:16,32.15156783,34.80525706,70.65,19.692,9.416,-9.215,-14.635,4
2026-03-22 06:53:17,32.15126163,34.80523663,92.898,24.05,18.212,2.264,-15.544,4
2026-03-22 06:53:18,32.15103541,34.8052126,115.542,26.893,22.126,8.039,-13.002,4
2026-03-22 06:53:19,32.15097589,34.80498923,97.621,20.439,14.257,-4.76,-13.851,5
2026-03-22 06:53:20,32.15078248,34.80495755,85.82,20.823,9.704,-3.513,-18.086,4
2026-03-22 06:53:22,32.15056626,34.80463888,84.877,0.0,0.0,0.0,0.0,6
2026-03-22 06:53:23,32.15035565,34.80455344,98.416,11.269,9.687,2.807,-5.027,6
2026-03-22 06:53:24,32.15015248,34.80448274,72.313,16.928,4.014,-2.815,-16.203,6
2026-03-22 06:53:25,32.15005247,34.80440027,78.68,14.561,7.893,-1.666,-12.122,7
2026-03-22 06:53:26,32.15000739,34.80437403,92.203,11.737,9.936,1.409,-6.088,6
2026-03-22 06:53:27,32.14978358,34.80423042,80.908,17.942,10.251,-2.773,-14.462,6
2026-03-22 06:53:28,32.14944263,34.80409141,66.378,27.543,11.712,-4.186,-24.574,4
2026-03-22 06:53:29,32.1492145,34.80394609,120.991,32.655,29.766,6.616,-11.687,5
2026-03-22 06:53:30,32.1491104,34.80400734,60.903,24.177,1.848,-4.346,-23.712,4
2026-03-22 06:53:31,32.14905673,34.80397226,80.092,14.707,8.241,0.738,-12.158,5
2026-03-22 06:53:32,32.14883476,34.80387105,52.532,22.396,3.763,-5.03,-21.497,4
2026-03-22 06:53:33,32.14869707,34.80380591,34.265,22.994,1.249,-6.713,-21.957,5
2026-03-22 06:53:34,32.14853425,34.80370552,70.082,19.922,16.027,1.979,-11.666,7
2026-03-22 06:53:35,32.14855471,34.8038428,31.275,15.361,-4.529,-2.336,-14.491,7
2026-03-22 06:53:37,32.14836389,34.80363173,52.474,11.008,4.352,-1.338,-10.022,6
2026-03-22 06:53:38,32.14832028,34.80356713,57.018,9.155,6.112,-1.339,-6.683,7
2026-03-22 06:53:39,32.14823361,34.80379171,29.849,14.973,-7.046,2.072,-13.048,7
2026-03-22 06:53:40,32.1482452,34.80360061,91.242,19.02,16.737,7.033,5.674,7
2026-03-22 06:53:41,32.14811166,34.80353503,59.763,10.072,5.289,-2.098,-8.311,6
2026-03-22 06:53:42,32.14812366,34.80354113,71.822,6.562,6.163,1.099,-1.969,6
2026-03-22 06:53:43,32.14802551,34.80374104,76.126,10.148,2.491,9.008,-3.952,4
2026-03-22 06:53:45,32.14786566,34.80343149,65.13,8.167,4.848,0.623,-6.543,4
2026-03-22 06:53:46,32.1479486,34.80360204,57.833,5.896,-4.401,3.131,-2.364,6
2026-03-22 06:53:47,32.1480575,34.80378631,-2.698,28.078,-25.553,-5.58,-10.212,4
2026-03-22 06:53:48,32.14786675,34.80364167,14.741,10.431,-3.67,-1.889,-9.579,4
2026-03-22 06:53:50,32.14748039,34.80324429,65.667,14.968,12.902,0.234,-7.583,7
2026-03-22 06:53:51,32.14732832,34.80327809,80.288,16.87,14.026,6.063,-7.149,6
2026-03-22 06:53:52,32.14711087,34.80318839,55.399,19.355,7.641,-1.024,-17.753,7
2026-03-22 06:53:59,32.14623689,34.80306873,12.618,0.0,0.0,0.0,0.0,6
2026-03-22 06:54:00,32.14612564,34.80280466,66.115,24.116,22.721,3.657,7.208,7
2026-03-22 06:54:01,32.14599685,34.80279863,66.149,16.702,16.268,3.749,-0.505,6
2026-03-22 06:54:02,32.14586039,34.80277025,65.832,14.396,12.928,3.147,-5.495,7
2026-03-22 06:54:03,32.1457281,34.80267087,62.095,14.58,11.422,-0.132,-9.061,8
2026-03-22 06:54:04,32.14543517,34.80249756,89.367,26.381,23.847,3.768,-10.634,6
2026-03-22 06:54:05,32.14542184,34.80267332,59.253,13.663,2.406,2.066,-13.29,7
2026-03-22 06:54:06,32.14506951,34.80238104,87.511,27.192,22.425,2.39,-15.192,7
2026-03-22 06:54:07,32.14499929,34.80249022,62.634,17.952,5.546,0.954,-17.047,8
2026-03-22 06:54:08,32.14499666,34.80254273,40.325,15.723,-3.956,-2.077,-15.075,7
2026-03-22 06:54:09,32.14465298,34.80233983,55.747,22.719,12.945,0.077,-18.67,8
2026-03-22 06:54:10,32.14443474,34.80245042,44.902,23.094,6.598,4.316,-21.707,8
2026-03-22 06:54:11,32.14429692,34.80197517,84.028,29.577,27.747,-2.718,-9.873,5
2026-03-22 06:54:12,32.14424642,34.80236214,40.548,17.502,-2.8,2.636,-17.074,6
2026-03-22 06:54:13,32.1439677,34.80222563,41.977,21.639,7.059,1.382,-20.408,5
2026-03-22 06:54:14,32.14393295,34.80201725,66.28,18.205,16.156,-0.462,-8.378,7
2026-03-22 06:54:15,32.14383558,34.80209755,47.714,13.476,4.687,-0.067,-12.635,6
2026-03-22 06:54:16,32.14363693,34.80177988,67.453,22.131,18.994,-3.393,-10.841,6
2026-03-22 06:54:17,32.14360841,34.8018528,58.418,12.385,7.866,-1.138,-9.499,5
2026-03-22 06:54:22,32.1438621,34.80045421,-168.227,0.0,0.0,0.0,0.0,4
2026-03-22 06:54:52,32.14022837,34.80484578,38.849,0.0,0.0,0.0,0.0,5
2026-03-22 06:54:53,32.14027398,34.80500006,75.412,15.871,5.961,11.235,9.493,5
2026-03-22 06:54:54,32.14034758,34.80531374,58.89,16.119,-9.201,12.276,4.945,4
2026-03-22 06:55:38,32.13844868,34.81583042,62.892,0.0,0.0,0.0,0.0,6
2026-03-22 06:55:39,32.13852108,34.81610584,65.589,10.933,-6.587,8.08,3.293,6
2026-03-22 06:55:40,32.13848595,34.81632718,72.448,14.984,-6.134,13.506,2.116,5
2026-03-22 06:55:41,32.13849746,34.81656628,70.488,17.837,-9.6,14.978,1.285,5
2026-03-22 06:55:42,32.13853347,34.81689033,53.297,23.789,-18.221,15.218,-1.534,5
2026-03-22 06:55:45,32.13847758,34.81775452,94.722,24.682,-12.939,20.977,1.318,5
2026-03-22 06:55:46,32.1385392,34.81807506,79.036,27.516,-20.226,18.655,-0.233,4
2026-03-22 06:55:47,32.13852053,34.81835274,89.023,26.63,-14.981,21.979,1.284,4
2026-03-22 06:55:48,32.13851748,34.81861232,66.588,27.105,-20.761,16.933,-4.118,4
2026-03-22 06:55:49,32.13855391,34.81891283,80.634,26.866,-15.733,21.696,1.886,5
2026-03-22 06:55:50,32.13849009,34.81917339,76.823,25.994,-14.878,21.214,-2.076,5
2026-03-22 06:55:51,32.13851066,34.81939969,80.404,24.098,-13.206,20.155,0.289,6
2026-03-22 06:55:52,32.13849023,34.81979638,61.085,30.33,-21.448,20.923,-4.705,6
2026-03-22 06:55:53,32.13838135,34.82005416,41.516,30.465,-21.756,18.223,-11.076,6
2026-03-22 06:55:54,32.13837007,34.82052739,-24.057,48.121,-41.267,13.066,-21.023,5
2026-03-22 06:56:37,32.13524448,34.83218551,93.342,0.0,0.0,0.0,0.0,8
2026-03-22 06:56:38,32.13505905,34.83237201,91.06,10.864,-1.064,7.835,-7.45,8
2026-03-22 06:56:39,32.13482483,34.83270767,72.576,24.15,-8.477,14.68,-17.2,8
2026-03-22 06:56:40,32.13473252,34.83289021,83.815,21.599,-4.109,17.881,-11.396,8
2026-03-22 06:56:41,32.13452174,34.83306743,92.483,24.428,0.206,20.737,-12.911,5
2026-03-22 06:56:42,32.13443325,34.83335591,96.676,25.704,-3.216,23.383,-10.178,8
2026-03-22 06:56:43,32.13428313,34.83362499,86.025,27.486,-7.785,22.328,-14.012,8
2026-03-22 06:56:44,32.13412301,34.8338453,81.676,27.497,-7.529,21.538,-15.347,8
2026-03-22 06:56:45,32.13386138,34.83409154,50.165,34.185,-13.52,17.981,-25.739,8
2026-03-22 06:56:46,32.13398038,34.83419467,83.233,19.493,-3.446,18.777,-3.938,8
2026-03-22 06:56:47,32.13373752,34.83447326,98.562,27.414,0.891,26.136,-8.224,8
2026-03-22 06:56:48,32.13354784,34.83471204,91.387,27.948,-2.935,24.247,-13.585,8
2026-03-22 06:56:50,32.13324496,34.83514012,107.51,27.613,-1.202,24.78,-12.124,6
2026-03-22 06:56:51,32.13324878,34.83539178,104.907,24.415,-6.944,22.109,-7.685,6
2026-03-22 06:56:52,32.13302058,34.83563297,100.372,27.653,-6.208,22.935,-14.147,7
2026-03-22 06:56:53,32.13297113,34.83587053,107.478,25.485,-5.913,23.162,-8.834,6
2026-03-22 06:56:54,32.13283058,34.83605907,110.369,24.667,-4.088,22.191,-9.965,6
2026-03-22 06:56:55,32.13274286,34.8362976,128.446,25.973,-0.871,25.384,-5.428,5
2026-03-22 06:56:56,32.13258327,34.83653099,124.544,26.142,-3.549,23.857,-10.081,5
2026-03-22 06:56:57,32.13245068,34.83677655,113.286,26.599,-7.986,21.53,-13.424,5
2026-03-22 06:56:58,32.13229117,34.83709783,106.224,30.224,-10.593,23.654,-15.549,7
2026-03-22 06:56:59,32.13214134,34.83736387,93.625,30.934,-12.693,22.016,-17.637,8
2026-03-22 06:57:00,32.13210159,34.83755808,101.087,25.297,-8.959,21.205,-10.488,8
2026-03-22 06:57:01,32.13194299,34.83788227,93.093,29.544,-11.517,23.357,-13.951,8
2026-03-22 06:57:02,32.13185015,34.83809024,101.743,26.434,-7.192,23.382,-10.018,8
2026-03-22 06:57:03,32.13177678,34.83825028,105.625,22.812,-5.266,20.727,-7.941,8
2026-03-22 06:57:04,32.13170257,34.83869221,75.388,32.166,-19.658,21.276,-13.985,7
2026-03-22 06:57:05,32.1315808,34.83878131,100.986,23.745,-4.241,22.12,-7.519,6
2026-03-22 06:57:06,32.13149707,34.83904804,89.229,24.854,-9.943,20.388,-10.157,7
2026-03-22 06:57:07,32.1312449,34.83934055,83.91,30.29,-8.869,23.663,-16.698,7
2026-03-22 06:57:08,32.13125837,34.83961938,86.734,27.103,-10.809,23.201,-8.912,6
2026-03-22 06:57:09,32.13114568,34.83988183,80.86,27.477,-11.596,22.433,-10.83,5
2026-03-22 06:57:10,32.13107114,34.84002692,95.802,23.131,-4.489,21.85,-6.119,6
2026-03-22 06:57:11,32.13102171,34.84025603,81.956,22.664,-10.526,18.195,-8.474,7
2026-03-22 06:57:12,32.13088308,34.8405565,93.418,26.47,-6.924,24.311,-7.853,7
2026-03-22 06:57:13,32.13084808,34.84083006,77.425,26.413,-13.821,20.438,-9.429,7
2026-03-22 06:57:14,32.13062116,34.8410366,90.589,27.21,-4.693,24.267,-11.38,8
2026-03-22 06:57:38,32.12832635,34.84648287,88.87,0.0,0.0,0.0,0.0,6
2026-03-22 06:57:39,32.12827029,34.8465848,101.205,6.733,2.316,6.3,0.518,4
2026-03-22 06:57:40,32.12819148,34.84685881,80.772,14.564,-8.674,9.376,-6.996,6
2026-03-22 06:57:41,32.12813716,34.84707528,77.044,17.29,-9.858,12.342,-7.031,7
2026-03-22 06:57:42,32.12795493,34.84733616,78.879,22.473,-7.504,18.297,-10.673,6
2026-03-22 06:57:43,32.12807803,34.8475428,99.218,20.621,-5.688,19.657,2.547,6
2026-03-22 06:57:47,32.12763496,34.84872775,-17.361,0.0,0.0,0.0,0.0,4
2026-03-22 06:57:50,32.12738183,34.84909669,119.681,0.0,0.0,0.0,0.0,7
2026-03-22 06:57:51,32.12706009,34.84944681,81.235,24.795,-12.011,7.74,-20.264,4
2026-03-22 06:57:53,32.12679542,34.84999388,67.037,26.213,-12.518,13.527,-18.64,7
2026-03-22 06:57:54,32.1267595,34.8502155,45.138,27.097,-17.683,11.226,-17.191,6
2026-03-22 06:57:55,32.12667075,34.85043066,67.013,22.16,-7.452,18.831,-8.995,7
2026-03-22 06:57:56,32.12652704,34.85070132,71.478,25.337,-6.286,22.484,-9.846,7
2026-03-22 06:57:57,32.12641771,34.8509741,67.575,26.559,-8.624,22.658,-10.845,7
2026-03-22 06:57:58,32.1263511,34.85125185,43.784,28.492,-16.489,18.491,-14.07,7
2026-03-22 06:57:59,32.12622365,34.85145053,59.251,25.219,-7.413,21.961,-9.939,6
2026-03-22 06:58:00,32.1261865,34.85162253,100.34,27.287,3.984,26.959,1.381,8
2026-03-22 06:58:01,32.12601526,34.85189572,67.19,25.884,-9.403,20.529,-12.655,7
2026-03-22 06:58:02,32.12592342,34.85216199,62.855,26.449,-10.813,20.963,-11.965,7
2026-03-22 06:58:03,32.12589364,34.851876,126.331,24.837,17.904,16.409,5.204,5
2026-03-22 06:58:04,32.12567093,34.85239627,98.752,26.387,-3.836,23.624,-11.11,4
2026-03-22 06:58:05,32.12555534,34.85254694,149.797,32.175,10.876,30.281,-0.15,5
2026-03-22 06:58:06,32.12547185,34.85301199,108.569,31.362,-13.351,25.718,-11.996,4
2026-03-22 06:58:12,32.12492228,34.85426223,120.666,27.576,-10.172,23.51,-10.21,5
2026-03-22 06:58:14,32.12482139,34.85477318,104.435,26.602,-12.894,21.128,-9.747,5
2026-03-22 06:58:15,32.12461341,34.85492274,134.915,27.03,1.536,26.014,-7.178,4
2026-03-22 06:58:17,32.1243783,34.85545069,151.193,27.839,-0.235,26.946,-6.991,4
2026-03-22 06:58:18,32.12435894,34.85564391,131.408,22.753,-9.435,18.583,-9.13,4
2026-03-22 06:58:34,32.12262367,34.85999275,52.991,0.0,0.0,0.0,0.0,6
2026-03-22 06:58:35,32.12251512,34.86023097,67.63,11.761,1.03,11.676,-0.964,6
2026-03-22 06:58:36,32.1223468,34.86050955,72.594,19.764,-0.755,18.865,-5.846,6
2026-03-22 06:58:37,32.12224053,34.86073351,44.395,22.519,-11.067,14.228,-13.497,6
2026-03-22 06:58:38,32.12215209,34.86094829,45.818,22.025,-9.167,16.657,-11.118,6
2026-03-22 06:58:39,32.12208743,34.86113417,65.274,21.179,-2.851,20.391,-4.962,6
2026-03-22 06:58:40,32.12194989,34.86137537,53.912,23.264,-7.412,19.359,-10.56,6
2026-03-22 06:58:41,32.12184869,34.86161577,56.913,24.049,-6.841,21.007,-9.5,6
2026-03-22 06:58:42,32.1217394,34.86201024,39.346,30.727,-15.384,22.894,-13.542,5
2026-03-22 06:58:43,32.12167559,34.86195289,84.76,22.413,5.866,21.614,-0.863,6
2026-03-22 06:58:44,32.12156945,34.862308,73.848,24.8,-5.122,23.285,-6.826,5
2026-03-22 06:58:45,32.12143347,34.86269341,54.945,30.84,-14.012,24.081,-13.224,5
2026-03-22 06:58:46,32.12136321,34.86284126,58.999,24.664,-9.111,20.76,-9.712,5
2026-03-22 06:58:47,32.1212767,34.86314813,70.358,27.175,-7.256,25.327,-6.661,5
2026-03-22 06:58:48,32.12130881,34.8639851,-38.436,62.414,-53.276,19.619,-25.929,4
2026-03-22 06:58:49,32.12120047,34.86364321,74.972,26.591,9.031,24.604,4.493,6
2026-03-22 06:58:50,32.12116065,34.86396427,54.105,22.423,-6.538,21.203,-3.238,4
2026-03-22 06:58:51,32.12101667,34.86409394,78.964,23.77,2.975,23.493,-2.065,4
2026-03-22 06:58:52,32.12103473,34.86439306,66.115,22.587,-8.59,20.628,-3.293,6
2026-03-22 06:58:53,32.12098487,34.864698,56.329,25.327,-13.49,20.599,-5.93,8
2026-03-22 06:58:54,32.12091473,34.86498547,67.71,26.567,-9.776,24.413,-3.772,6
2026-03-22 06:58:55,32.1209132,34.86525125,66.866,25.741,-11.806,22.737,-2.5,8
2026-03-22 06:58:56,32.12084813,34.86575193,18.11,39.236,-30.18,20.584,-14.314,6
2026-03-22 06:58:57,32.12085759,34.86584968,19.005,26.621,-20.152,15.424,-8.043,7
2026-03-22 06:58:58,32.12070594,34.86598537,82.746,28.571,5.633,27.846,3.034,6
2026-03-22 06:58:59,32.12075666,34.86643946,47.865,29.16,-17.096,23.332,-3.693,5
2026-03-22 06:59:00,32.12066998,34.86666628,26.39,28.357,-19.444,18.034,-10.039,4
2026-03-22 06:59:04,32.12047191,34.86782706,7.115,0.0,0.0,0.0,0.0,5
2026-03-22 06:59:30,32.11819869,34.87377718,52.052,9.495,-2.767,8.601,-2.917,6
2026-03-22 06:59:31,32.11805765,34.87377905,100.879,22.341,14.599,16.578,3.335,6
2026-03-22 06:59:32,32.11802304,34.87427015,47.775,24.519,-15.931,15.337,-10.592,6
2026-03-22 06:59:33,32.11796316,34.87441415,62.606,19.622,-7.386,17.342,-5.451,6
2026-03-22 06:59:34,32.11788814,34.87467577,60.795,22.197,-9.131,19.168,-6.474,6
2026-03-22 06:59:35,32.11778391,34.87494825,64.528,24.598,-8.305,22.068,-7.006,6
